g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
13,189,174,174,174,268,268
13,609,62,64,66,62,62
13,159,164,168,164,184,176
13,603,417,417,417,511,511
13,281,145,145,145,225,225
13,862,35,75,75,41,35
13,893,60,60,68,80,82
13,1161,145,145,145,225,225
13,112,96,110,110,96,96
13,874,642,646,654,642,642
13,256,88,88,110,130,130
13,72,78,78,88,96,96
13,1400,113,113,123,113,113
13,408,164,168,164,184,176
13,333,62,62,66,72,72
13,196,76,84,90,98,76
13,982,154,180,170,154,156
13,433,98,110,102,120,98
13,25,49,49,51,53,53
13,1166,145,145,145,225,225
13,138,43,55,43,67,67
13,508,449,449,449,543,543
13,1230,96,120,114,96,96
13,48,108,108,110,134,112
13,43,174,174,174,268,268
13,75,207,211,207,213,213
13,858,65,79,83,73,65
13,1319,140,140,160,186,186
13,240,111,111,115,149,149
13,282,145,145,145,225,225
13,626,78,84,88,78,78
13,1387,107,133,129,107,107
13,315,145,145,145,225,225
13,639,65,73,75,65,65
13,1426,77,117,109,113,77
13,1283,108,114,108,128,128
13,226,174,174,174,268,268
13,368,143,143,143,169,171
13,460,118,146,144,182,118
13,633,106,118,106,172,172
13,728,58,64,60,64,58
13,455,60,62,72,76,60
13,332,94,94,94,126,116
13,900,386,386,386,480,480
13,1048,284,284,296,336,330
13,1074,116,122,116,136,136
13,436,43,69,63,43,45
13,994,449,449,449,543,543
13,716,523,535,531,523,523
13,806,386,386,386,480,480
13,1499,145,145,145,225,225
13,317,127,163,149,127,127
13,1346,373,375,373,403,403
13,397,662,662,662,756,756
13,192,114,124,122,114,114
13,887,936,942,948,936,936
13,336,199,199,219,241,241
13,971,449,449,449,543,543
13,158,25,67,81,69,25
13,264,662,662,662,756,756
13,27,662,662,662,756,756
13,76,102,108,102,126,126
13,1225,48,64,62,48,48
13,681,287,291,287,311,315
13,576,386,386,386,480,480
13,635,449,449,449,543,543
13,1183,273,295,303,273,273
13,91,96,98,96,108,108
13,1497,73,73,73,79,75
13,916,95,111,113,95,95
13,278,130,154,156,130,130
13,117,70,70,70,78,78
13,793,51,53,51,65,55
13,709,449,449,449,543,543
13,1290,88,144,148,88,88
13,432,23,67,69,23,23
13,111,100,100,106,106,106
13,55,87,87,93,91,91
13,685,591,591,595,617,617
13,21,102,106,102,110,110
13,53,157,189,185,157,163
13,60,168,184,184,168,168
13,340,662,662,662,756,756
13,1258,373,375,373,403,403
13,257,145,145,145,225,225
13,119,186,186,192,210,210
13,693,146,156,146,202,188
13,1281,144,144,146,188,188
13,723,58,60,58,88,88
13,946,870,870,882,886,886
13,469,168,174,168,188,188
13,367,58,58,64,62,62
13,292,174,174,174,268,268
13,753,64,76,80,76,64
13,1061,224,262,252,226,224
13,924,449,449,449,543,543
13,173,203,203,207,231,233
13,613,81,83,85,89,81
13,1427,89,109,97,89,95
13,1464,102,106,102,126,126
13,1340,71,71,77,87,105
13,661,30,70,72,60,30
13,748,122,142,142,160,122
13,198,59,65,77,89,59
13,537,287,291,287,311,315
13,290,22,64,60,50,22
13,69,83,91,93,83,83
13,654,1013,1021,1019,1013,1013
13,951,62,62,62,64,64
13,1375,101,165,161,131,101
13,453,114,116,114,138,138
13,610,51,55,51,63,59
13,1080,87,87,87,103,103
13,13,0,0,50,0,0
13,775,386,386,386,480,480
13,26,662,662,662,756,756
13,356,171,193,195,171,171
13,414,72,72,74,92,84
13,330,116,132,142,116,116
13,65,88,108,92,88,88
13,905,551,551,563,559,559
13,241,297,353,349,297,297
13,958,56,58,56,60,60
13,470,725,725,727,755,755
13,1209,321,335,331,321,321
13,592,108,138,134,108,108
13,68,153,153,173,187,187
13,1472,112,128,132,116,112
13,886,50,60,50,58,58
13,239,201,219,219,201,201
13,1358,145,145,145,225,225
13,1096,72,82,72,94,72
13,1383,145,145,145,225,225
13,527,449,449,449,543,543
13,94,662,662,662,756,756
13,271,118,130,126,118,118
13,493,59,67,73,71,59
13,268,233,233,235,251,251
13,186,100,116,102,100,100
13,735,870,870,876,886,886
13,341,145,145,145,225,225
13,442,711,711,717,741,741
13,36,60,66,60,84,86
13,1037,373,387,393,377,373
13,743,386,386,386,480,480
13,1022,194,214,194,248,248
13,232,139,141,139,139,139
13,664,95,97,95,101,101
13,342,145,145,145,225,225
13,1372,379,381,379,403,403
13,509,449,449,449,543,543
13,274,35,65,63,75,35
13,468,89,89,91,109,109
13,671,26,52,58,66,26
13,1224,746,824,816,746,746
13,1038,544,600,602,546,544
13,577,449,449,449,543,543
13,599,401,401,403,491,491
13,84,98,110,102,120,98
13,9,60,68,64,60,60
13,269,84,84,88,90,90
13,328,53,55,53,67,67
13,1001,285,299,305,299,285
13,990,103,127,129,103,103
13,679,417,417,417,511,511
13,1456,106,106,110,124,124
13,38,98,116,126,98,98
13,193,140,148,140,154,160
13,199,149,157,161,149,149
13,1246,145,145,145,225,225
15,956,128,130,128,170,170
15,1013,90,90,90,160,160
15,1109,147,147,147,217,217
15,272,97,139,135,97,103
15,1420,196,196,196,206,206
15,1249,330,330,336,332,332
15,899,67,67,67,127,127
15,1361,28,42,28,32,32
15,162,85,129,121,85,85
15,643,10,30,20,10,10
15,920,864,886,888,864,864
15,991,640,694,684,640,640
15,942,52,54,54,52,52
15,78,16,46,44,18,16
15,327,7,31,31,7,7
15,1492,59,99,101,73,59
15,1313,594,666,668,594,594
15,54,35,53,55,35,35
15,1413,22,66,64,22,22
15,717,75,93,93,75,75
15,1066,39,83,77,57,39
15,563,108,108,108,178,178
15,169,177,179,199,177,177
15,1202,90,90,90,160,160
15,62,6,24,24,32,6
15,1178,197,219,217,201,197
15,666,1495,1557,1553,1495,1495
15,686,11,21,33,47,11
15,904,7,37,41,7,7
15,1042,68,76,68,72,72
15,1345,127,127,127,197,197
15,1131,147,147,147,217,217
15,855,67,67,67,127,127
15,243,40,78,82,44,40
15,1227,138,180,188,138,138
15,630,28,32,32,28,28
15,1180,35,67,47,35,35
15,742,109,121,123,117,109
15,1321,70,106,108,70,70
15,1207,24,26,26,24,24
15,378,207,281,279,207,207
15,298,217,263,259,217,217
15,1148,66,112,110,66,66
15,170,157,199,203,157,157
15,137,69,87,89,69,69
15,827,864,886,888,864,864
15,1439,193,245,255,193,193
15,1270,153,203,195,153,153
15,535,23,49,51,23,23
15,943,108,108,108,178,178
15,286,16,48,40,16,16
15,1149,95,135,141,103,95
15,1002,32,62,64,32,32
15,149,17,39,53,21,17
15,941,391,455,461,391,391
15,1039,55,61,55,71,71
15,939,38,54,54,38,38
15,1108,26,68,68,26,26
15,710,90,90,90,160,160
15,415,90,110,116,114,90
15,673,15,37,35,15,15
15,258,28,74,66,36,28
15,1269,418,464,476,418,418
15,497,78,100,92,78,78
15,1017,147,147,147,217,217
15,189,190,190,190,260,260
15,860,108,108,108,178,178
15,609,40,70,68,40,40
15,159,138,182,192,138,138
15,603,433,433,433,503,503
15,281,147,147,147,217,217
15,862,71,71,71,79,79
15,893,42,58,64,42,42
15,109,48,60,54,48,48
15,1161,147,147,147,217,217
15,112,70,108,110,70,70
15,358,21,59,53,21,21
15,874,628,658,648,628,628
15,256,116,116,116,126,126
15,339,15,29,37,15,15
15,45,21,41,41,21,21
15,721,25,41,39,25,25
15,1056,26,46,48,26,26
15,1388,36,58,48,36,36
15,72,76,96,82,76,76
15,683,1,31,31,1,1
15,1145,56,60,60,56,56
15,1400,79,123,127,79,79
15,408,138,182,192,138,138
15,1344,35,53,53,57,35
15,333,46,72,72,46,46
15,196,50,98,86,50,50
15,982,138,194,196,138,138
15,433,72,106,108,72,72
15,1181,127,127,127,197,197
15,25,31,63,63,31,31
15,391,38,42,38,52,52
15,1166,147,147,147,217,217
15,1083,51,55,51,55,55
15,953,47,63,61,47,47
15,1068,90,90,90,160,160
15,882,108,108,108,178,178
15,15,0,0,32,0,0
15,1015,57,57,63,101,59
15,138,37,53,57,43,37
15,508,465,465,465,535,535
15,322,25,37,37,25,25
15,441,10,36,32,28,10
15,1230,88,130,128,106,88
15,48,84,126,114,84,84
15,128,30,52,52,30,30
15,43,190,190,190,260,260
15,75,181,229,225,181,181
15,858,49,85,77,57,49
15,1319,162,178,184,162,162
15,680,67,67,67,127,127
15,240,107,107,111,125,121
15,364,90,90,90,160,160
15,375,13,45,39,13,13
15,282,147,147,147,217,217
15,1043,127,127,127,197,197
15,626,52,86,90,54,52
15,1387,95,135,141,103,95
15,1190,108,108,108,178,178
15,588,18,54,48,18,20
15,894,38,40,38,52,52
15,164,14,42,38,14,14
15,315,147,147,147,217,217
15,639,45,73,69,45,49
15,1059,62,66,62,70,70
15,1426,91,125,121,91,91
15,1283,104,112,106,104,104
15,226,190,190,190,260,260
15,368,143,143,161,147,147
15,554,28,46,54,28,28
15,730,21,63,65,21,21
15,344,90,90,90,160,160
15,460,118,174,166,118,118
15,568,32,48,50,32,40
15,633,134,134,134,170,170
15,1144,58,74,66,58,58
15,728,28,62,64,28,28
15,35,24,26,26,24,24
15,1357,43,77,87,43,45
15,145,11,47,41,11,11
15,1141,65,65,67,119,109
15,455,28,56,60,28,28
15,1430,43,43,43,77,77
15,932,19,49,47,19,19
15,332,90,100,100,96,90
15,179,51,51,55,69,69
15,617,56,74,60,56,56
15,900,402,402,402,472,472
15,98,67,67,67,127,127
15,1349,95,105,95,95,95
15,1138,31,31,31,33,33
15,1048,312,322,330,312,312
15,28,67,67,67,127,127
15,889,67,67,67,127,127
15,1294,90,90,90,160,160
15,1074,112,126,128,112,112
15,436,41,71,71,41,41
15,994,465,465,465,535,535
15,716,495,537,535,495,495
15,806,402,402,402,472,472
15,1499,147,147,147,217,217
15,317,135,183,187,135,135
15,1346,365,399,387,365,365
15,172,17,63,53,17,17
15,397,678,678,678,748,748
15,192,88,122,124,88,88
15,829,108,108,108,178,178
15,40,43,43,45,49,43
15,178,15,47,45,43,15
15,887,898,946,952,898,898
15,81,68,70,82,68,68
15,336,219,237,245,219,219
15,971,465,465,465,535,535
15,158,65,71,77,73,65
15,264,678,678,678,748,748
15,27,678,678,678,748,748
15,76,104,118,120,104,104
15,225,61,69,69,71,61
15,837,14,40,42,14,14
15,153,45,45,53,55,55
15,1225,24,60,56,24,24
15,279,76,80,76,84,84
15,11,17,23,23,17,17
15,681,289,307,307,289,289
15,576,402,402,402,472,472
15,517,7,39,41,25,7
15,302,49,65,61,49,49
15,1165,1,25,31,9,1
15,1248,108,108,108,178,178
15,635,465,465,465,535,535
15,1183,261,333,337,261,261
15,91,66,84,90,66,66
15,1146,127,127,127,197,197
15,1497,49,81,73,49,49
15,916,77,107,105,77,77
15,722,9,45,45,27,9
15,880,108,108,108,178,178
15,682,33,55,59,33,33
15,260,38,46,46,44,38
15,278,112,160,156,112,112
15,1389,41,41,45,63,53
15,117,56,84,82,56,56
15,61,45,65,63,45,45
15,793,29,61,63,29,29
15,709,465,465,465,535,535
15,587,33,37,41,33,33
15,51,55,69,69,55,55
15,1290,104,154,144,104,104
15,432,69,69,75,73,73
15,961,33,37,33,37,37
15,294,31,39,31,43,43
15,111,76,112,106,76,76
15,55,55,91,87,55,55
15,1113,90,90,90,160,160
15,685,591,609,619,603,591
15,348,18,18,18,26,26
15,21,90,112,104,90,90
15,53,143,215,211,143,143
15,842,26,54,54,26,26
15,60,150,174,182,150,150
15,340,678,678,678,748,748
15,371,18,30,20,18,18
15,1363,43,43,45,47,47
15,1258,365,399,387,365,365
15,257,147,147,147,217,217
15,119,202,208,202,218,222
15,1123,127,127,127,197,197
15,693,176,178,176,186,186
15,1281,164,172,174,164,164
15,723,40,56,62,40,40
15,579,11,27,11,21,21
15,946,864,886,894,864,864
15,37,37,37,41,63,63
15,469,164,186,178,164,164
15,1327,39,49,47,39,39
15,367,44,58,56,52,44
15,292,190,190,190,260,260
15,745,90,90,90,160,160
15,753,54,86,82,54,54
15,1061,206,264,262,206,206
15,924,465,465,465,535,535
15,181,28,56,54,28,28
15,173,209,231,241,209,209
15,613,61,85,91,61,61
15,1427,67,107,119,67,67
15,1464,104,116,120,104,104
15,1340,43,77,73,43,43
15,661,32,72,72,58,32
15,748,122,134,148,122,122
15,198,31,71,69,31,31
15,227,17,63,53,17,17
15,537,289,307,307,289,289
15,290,24,56,56,42,24
15,69,63,73,99,63,63
15,654,997,1035,1035,997,997
15,429,93,93,95,131,131
15,951,30,70,50,30,30
15,1375,117,175,169,117,117
15,464,29,57,59,37,29
15,453,104,104,118,124,124
15,610,25,51,51,25,25
15,1139,41,45,41,65,65
15,1080,79,101,95,79,79
15,165,24,48,46,24,24
15,13,52,60,64,52,54
15,775,402,402,402,472,472
15,1331,24,46,44,24,24
15,26,678,678,678,748,748
15,356,155,193,199,155,155
15,414,48,76,76,48,48
15,330,108,156,150,108,108
15,65,70,114,116,70,70
15,905,537,557,567,537,537
15,241,297,355,361,297,297
15,958,40,72,72,46,40
15,470,731,733,731,731,731
15,1370,108,108,108,178,178
15,815,67,67,67,127,127
15,1209,313,345,345,313,313
15,592,90,138,146,90,90
15,68,165,177,181,165,165
15,1086,41,43,51,41,41
15,1472,94,144,144,94,94
15,1237,43,43,43,77,77
15,571,21,27,23,31,21
15,1079,54,54,60,58,58
15,506,39,49,61,39,39
15,651,28,68,70,28,28
15,97,22,26,26,22,22
15,886,28,58,62,38,28
15,239,177,211,219,177,177
15,662,38,40,38,50,50
15,1358,147,147,147,217,217
15,744,108,108,108,178,178
15,1208,43,73,79,43,45
15,774,30,32,36,30,30
15,1096,46,96,84,46,46
15,699,90,90,90,160,160
15,1383,147,147,147,217,217
15,1288,28,54,48,28,28
15,527,465,465,465,535,535
15,94,678,678,678,748,748
15,144,27,55,51,27,27
15,271,98,150,136,98,98
15,477,18,32,36,36,18
15,493,39,69,67,49,39
15,268,203,245,247,203,203
15,1272,90,90,90,160,160
15,186,86,122,114,86,86
15,735,864,886,888,864,864
15,382,17,23,23,17,17
15,341,147,147,147,217,217
15,762,8,38,30,8,8
15,1473,8,32,40,28,8
15,629,13,47,45,13,13
15,1278,7,39,39,7,7
15,187,27,43,49,27,27
15,703,14,48,48,32,14
15,442,729,729,733,737,737
15,36,34,66,70,42,34
15,1037,347,395,379,347,347
15,743,402,402,402,472,472
15,1022,218,224,218,246,246
15,485,44,54,44,46,46
15,232,145,165,153,147,145
15,1193,90,90,90,160,160
15,707,90,90,90,160,160
15,236,34,50,40,34,40
15,416,17,23,23,17,17
15,664,63,89,91,63,63
15,287,48,52,50,48,48
15,1465,45,65,63,45,45
15,342,147,147,147,217,217
15,370,20,36,38,20,20
15,963,108,108,108,178,178
15,1372,365,403,391,365,365
15,738,34,48,38,42,34
15,509,465,465,465,535,535
15,80,37,39,45,37,37
15,266,36,36,38,50,50
15,274,47,63,61,47,47
15,468,85,87,97,85,85
15,67,33,45,33,47,33
15,115,14,38,40,20,14
15,671,42,50,44,42,42
15,1111,90,90,90,160,160
15,131,76,80,76,84,84
15,746,15,37,37,15,15
15,1224,762,826,824,762,762
15,1038,538,600,606,538,538
15,577,465,465,465,535,535
15,599,411,411,411,467,467
15,84,72,106,108,72,72
15,9,28,62,66,28,28
15,269,62,88,82,72,62
15,228,28,48,42,28,28
15,328,33,55,59,33,33
15,550,66,68,66,82,82
15,561,67,67,67,127,127
15,1484,65,65,67,119,109
15,1001,275,335,319,277,275
15,660,19,47,47,19,19
15,1218,43,43,43,77,77
15,990,85,131,133,85,85
15,679,433,433,433,503,503
15,1276,108,108,108,178,178
15,1456,76,122,114,76,76
15,38,80,118,118,80,80
15,1309,34,44,50,44,34
15,163,49,49,61,57,57
15,193,134,148,152,134,134
15,1350,108,108,108,178,178
15,199,117,165,159,127,117
15,1246,147,147,147,217,217
15,937,90,90,90,160,160
15,402,8,44,40,8,8
21,1013,90,90,90,214,214
21,899,79,79,79,181,181
21,1361,78,114,116,78,78
21,643,88,110,106,90,88
21,942,46,46,52,104,104
21,78,92,112,108,98,92
21,327,93,105,113,93,93
21,54,65,73,65,111,111
21,1413,76,108,102,112,76
21,563,94,94,94,232,232
21,1202,90,90,90,214,214
21,62,80,110,114,92,80
21,686,87,113,109,87,87
21,904,85,113,101,85,85
21,1042,58,58,58,126,126
21,1345,97,97,97,251,251
21,855,79,79,79,181,181
21,1180,75,75,75,87,81
21,1207,88,108,110,88,88
21,535,75,111,109,91,75
21,943,94,94,94,232,232
21,286,56,96,96,94,56
21,149,87,105,103,87,87
21,939,74,74,74,86,86
21,1108,74,92,74,112,128
21,710,90,90,90,214,214
21,673,81,109,97,81,81
21,258,88,88,90,90,90
21,860,94,94,94,232,232
21,109,40,40,40,140,116
21,358,81,101,101,81,81
21,339,57,111,97,77,57
21,45,85,103,93,85,85
21,721,65,113,101,77,65
21,1056,98,106,98,102,102
21,1388,64,72,64,110,112
21,683,71,107,111,89,71
21,1145,74,82,74,110,110
21,1344,65,73,65,77,77
21,1181,97,97,97,251,251
21,391,74,74,74,114,88
21,1083,63,63,63,101,77
21,953,67,67,67,75,75
21,1068,90,90,90,214,214
21,882,94,94,94,232,232
21,15,82,112,104,90,82
21,1015,71,71,71,157,153
21,322,91,103,105,95,91
21,441,72,112,104,72,72
21,128,66,102,98,92,66
21,680,79,79,79,181,181
21,364,90,90,90,214,214
21,375,93,113,111,93,93
21,1043,97,97,97,251,251
21,1190,94,94,94,232,232
21,588,70,110,106,100,70
21,894,70,70,70,108,108
21,164,78,112,116,96,78
21,1059,40,40,40,116,116
21,554,70,72,70,104,86
21,730,73,91,95,73,73
21,344,90,90,90,214,214
21,568,106,108,110,148,106
21,1144,42,42,42,130,130
21,35,74,112,110,88,74
21,1357,69,69,69,73,89
21,145,79,113,109,105,79
21,1141,71,71,71,173,173
21,1430,47,49,47,121,121
21,932,93,109,111,93,99
21,179,57,57,59,119,97
21,617,32,32,44,132,132
21,98,79,79,79,181,181
21,1349,79,85,79,93,95
21,1138,75,75,77,97,97
21,28,79,79,79,181,181
21,889,79,79,79,181,181
21,1294,90,90,90,214,214
21,172,83,89,103,95,83
21,829,94,94,94,232,232
21,40,99,113,107,107,99
21,178,75,111,107,81,75
21,81,20,20,20,144,124
21,225,63,63,71,73,67
21,837,78,116,108,96,78
21,153,63,63,63,111,113
21,279,40,40,40,100,100
21,11,83,109,105,83,83
21,517,77,113,101,77,79
21,302,85,85,85,117,117
21,1165,71,111,111,105,71
21,1248,94,94,94,232,232
21,1146,97,97,97,251,251
21,722,73,115,107,73,73
21,880,94,94,94,232,232
21,682,81,105,99,81,81
21,260,100,110,110,100,100
21,1389,63,65,63,125,125
21,61,55,55,55,121,121
21,587,69,101,95,69,69
21,51,63,63,63,129,97
21,961,79,79,83,99,91
21,294,89,101,89,89,89
21,1113,90,90,90,214,214
21,348,86,108,108,86,86
21,842,82,106,98,102,82
21,371,84,108,110,84,84
21,1363,53,103,109,53,53
21,1123,97,97,97,251,251
21,579,91,107,107,91,91
21,37,59,59,59,119,117
21,1327,71,71,71,89,95
21,745,90,90,90,214,214
21,181,74,82,74,98,92
21,227,83,89,103,95,83
21,429,67,67,67,187,187
21,464,53,53,61,71,71
21,1139,61,61,61,121,117
21,165,72,72,74,72,72
21,1331,72,76,72,94,94
21,1370,94,94,94,232,232
21,815,79,79,79,181,181
21,1086,73,73,73,107,107
21,1237,49,49,49,133,133
21,571,69,111,99,91,69
21,1079,62,62,62,112,112
21,506,73,81,73,87,87
21,651,68,104,96,104,68
21,97,94,114,110,94,98
21,662,70,70,70,106,108
21,744,94,94,94,232,232
21,1208,69,69,69,119,85
21,774,90,114,112,90,90
21,699,90,90,90,214,214
21,1288,72,72,72,86,86
21,144,71,71,71,103,103
21,477,68,68,76,72,72
21,1272,90,90,90,214,214
21,382,63,109,103,83,63
21,762,94,112,106,94,100
21,1473,84,108,112,120,84
21,629,75,105,111,75,75
21,1278,65,107,97,85,65
21,187,71,71,71,103,95
21,703,84,98,108,88,84
21,485,70,110,104,94,70
21,1193,90,90,90,214,214
21,707,90,90,90,214,214
21,236,92,98,106,106,92
21,416,79,109,93,79,79
21,287,82,106,106,82,82
21,1465,55,55,55,101,101
21,370,70,104,100,106,70
21,963,94,94,94,232,232
21,738,58,106,104,70,58
21,80,87,115,111,93,87
21,266,70,70,70,106,106
21,67,87,111,113,87,87
21,115,78,114,116,100,78
21,1111,90,90,90,214,214
21,131,40,40,40,100,100
21,746,79,107,97,79,79
21,228,102,106,104,102,102
21,550,28,28,28,64,64
21,561,79,79,79,181,181
21,1484,71,71,71,173,173
21,660,91,103,107,91,91
21,1218,49,49,49,121,133
21,1276,94,94,94,232,232
21,1309,56,106,100,56,56
21,163,67,73,67,119,93
21,1350,94,94,94,232,232
21,937,90,90,90,214,214
21,402,82,106,86,82,82
21,956,80,80,80,214,214
21,1109,113,113,113,271,271
21,272,105,131,133,107,105
21,1420,98,98,106,262,260
21,1249,292,292,302,386,386
21,162,73,81,87,171,73
21,920,854,854,862,940,940
21,991,600,660,680,600,600
21,1492,63,89,89,103,63
21,1313,554,674,686,556,554
21,717,43,43,43,151,83
21,1066,45,45,53,63,63
21,169,119,169,175,253,119
21,1178,141,141,141,281,257
21,666,1445,1581,1585,1455,1445
21,1131,113,113,113,271,271
21,243,66,66,68,70,70
21,1227,144,192,188,154,144
21,630,54,94,102,110,54
21,742,105,151,141,105,105
21,1321,88,100,102,88,88
21,378,199,205,199,207,205
21,298,217,237,219,217,217
21,1148,80,102,102,100,80
21,170,171,171,171,175,175
21,137,55,59,57,55,85
21,827,854,854,862,940,940
21,1439,163,247,213,163,181
21,1270,161,185,193,161,161
21,1149,85,85,85,103,103
21,1002,60,72,74,74,60
21,941,351,435,437,351,351
21,1039,51,51,51,135,135
21,415,132,140,140,138,132
21,1269,380,480,468,500,380
21,497,52,56,52,138,138
21,1017,113,113,113,271,271
21,189,142,142,142,314,314
21,609,94,98,94,94,94
21,159,100,100,106,232,108
21,603,363,363,363,557,557
21,281,113,113,113,271,271
21,862,59,87,113,77,59
21,893,96,102,104,116,96
21,1161,113,113,113,271,271
21,112,122,122,136,126,134
21,874,586,640,636,586,586
21,256,42,42,58,146,146
21,72,42,42,42,150,150
21,1400,51,51,51,73,73
21,408,100,100,106,232,108
21,333,84,84,110,104,86
21,196,60,74,72,76,60
21,982,110,110,116,110,118
21,433,42,42,42,120,72
21,25,83,99,95,93,83
21,1166,113,113,113,271,271
21,138,85,109,105,85,85
21,508,395,395,395,589,589
21,1230,36,36,36,66,66
21,48,90,116,126,178,90
21,43,142,142,142,314,314
21,75,157,199,203,157,157
21,858,79,99,109,79,83
21,1319,94,106,94,236,236
21,240,87,93,87,93,93
21,282,113,113,113,271,271
21,626,60,66,60,76,74
21,1387,85,85,85,103,103
21,315,113,113,113,271,271
21,639,83,99,95,83,85
21,1426,81,99,101,97,81
21,1283,58,58,58,180,180
21,226,142,142,142,314,314
21,368,113,137,147,223,113
21,460,80,80,96,90,132
21,633,80,80,80,214,226
21,728,76,86,104,76,78
21,455,76,102,106,76,76
21,332,132,132,136,156,148
21,900,332,332,332,526,526
21,1048,254,270,278,388,254
21,1074,116,116,118,188,188
21,436,45,93,95,45,45
21,994,395,395,395,589,589
21,716,445,449,445,503,503
21,806,332,332,332,526,526
21,1499,113,113,113,271,271
21,317,99,113,99,111,111
21,1346,293,347,369,293,293
