g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
1249,793,295,321,327,295,295
1249,709,163,163,163,163,163
1249,1290,204,238,254,204,204
1249,432,273,295,307,273,273
1249,111,236,290,286,236,236
1249,55,249,297,271,255,249
1249,685,295,295,303,341,341
1249,21,270,292,302,270,270
1249,53,213,311,321,213,213
1249,60,232,312,312,232,232
1249,340,376,376,376,376,376
1249,1258,63,101,101,63,63
1249,257,175,177,175,281,281
1249,119,128,150,148,128,128
1249,693,176,250,250,176,176
1249,1281,192,280,264,192,192
1249,723,290,294,310,290,290
1249,946,568,792,778,568,568
1249,469,156,278,270,156,156
1249,367,282,314,312,282,282
1249,292,158,158,158,270,270
1249,753,266,300,304,266,288
1249,1061,176,236,244,230,176
1249,924,163,163,163,163,163
1249,173,111,133,131,111,111
1249,613,251,299,301,251,255
1249,1427,237,303,297,237,237
1249,1464,216,308,290,216,216
1249,1340,269,327,321,269,277
1249,661,282,312,308,288,282
1249,748,190,274,268,190,190
1249,198,279,291,307,279,281
1249,537,67,203,203,67,67
1249,290,294,318,326,294,294
1249,69,249,295,293,253,249
1249,654,759,993,981,759,759
1249,951,280,316,306,280,280
1249,1375,203,273,259,215,203
1249,453,208,288,288,208,208
1249,610,287,319,327,287,291
1249,1080,257,297,297,257,257
1249,13,286,294,308,286,286
1249,775,138,138,138,162,162
1249,26,376,376,376,376,376
1249,356,295,339,341,295,307
1249,414,268,302,308,268,268
1249,330,196,252,260,202,196
1249,65,234,278,294,240,234
1249,905,249,249,249,351,351
1249,241,259,325,337,285,259
1249,958,290,316,304,290,290
1249,470,411,411,411,607,729
1249,1209,157,259,253,157,157
1249,592,274,322,324,274,274
1249,68,155,273,273,155,155
1249,1472,238,294,308,238,238
1249,886,288,302,314,288,288
1249,239,279,365,347,279,279
1249,1358,175,177,175,281,281
1249,1096,272,310,306,272,272
1249,1383,175,177,175,281,281
1249,527,163,163,163,163,163
1249,94,376,376,376,376,376
1249,271,236,284,270,236,236
1249,493,279,311,293,279,279
1249,268,181,275,315,229,181
1249,186,224,278,288,224,224
1249,735,568,792,770,568,568
1249,341,175,177,175,281,281
1249,442,397,397,397,535,743
1249,36,270,308,310,286,270
1249,1037,197,297,307,197,197
1249,743,138,138,138,162,162
1249,1022,116,116,126,204,204
1249,232,229,265,269,229,239
1249,664,241,297,295,249,241
1249,342,175,177,175,281,281
1249,1372,63,101,101,63,63
1249,509,163,163,163,163,163
1249,274,273,313,309,273,279
1249,468,235,291,295,235,235
1249,671,292,316,314,304,292
1249,1224,572,740,690,628,572
1249,1038,354,416,428,354,356
1249,577,163,163,163,163,163
1249,599,143,143,143,339,339
1249,84,242,288,292,254,242
1249,9,284,310,300,284,286
1249,269,254,284,288,254,254
1249,328,283,313,311,283,283
1249,1001,109,185,183,123,109
1249,990,249,309,301,249,249
1249,679,131,131,131,131,131
1249,1456,244,286,290,244,244
1249,38,240,286,304,240,240
1249,193,198,300,298,198,198
1249,199,303,333,337,303,303
1249,1246,175,177,175,281,281
162,956,123,123,123,225,153
162,1109,142,142,148,220,220
162,272,80,108,106,80,80
162,1420,143,143,149,191,255
162,1249,267,267,271,299,299
162,162,0,0,28,0,0
162,920,841,857,841,841,841
162,991,639,663,673,639,679
162,1492,96,104,96,100,96
162,1313,547,651,623,547,547
162,717,118,124,130,118,118
162,1066,74,74,74,114,84
162,169,152,152,162,158,158
162,1178,152,152,156,200,190
162,666,1420,1564,1564,1436,1420
162,1131,142,142,148,220,220
162,243,81,107,109,81,81
162,1227,115,173,167,115,121
162,630,79,119,115,87,79
162,742,94,144,136,94,94
162,1321,103,115,125,117,103
162,378,174,228,244,188,174
162,298,196,218,212,196,196
162,1148,69,95,99,69,69
162,170,160,184,178,160,166
162,137,98,108,102,98,100
162,827,841,857,841,841,841
162,1439,132,194,194,146,132
162,1270,138,192,192,142,138
162,1149,68,108,106,68,82
162,1002,95,105,103,95,95
162,941,382,424,424,382,382
162,1039,78,98,98,78,82
162,415,87,133,131,107,87
162,1269,349,417,459,349,349
162,497,99,99,103,177,119
162,1017,142,142,148,220,220
162,189,171,171,173,263,263
162,609,79,125,125,79,79
162,159,131,133,133,131,147
162,603,350,350,350,506,506
162,281,142,142,148,220,220
162,862,88,124,104,88,94
162,893,81,103,113,95,81
162,1161,142,142,148,220,220
162,112,79,127,113,79,79
162,874,581,615,619,581,581
162,256,111,137,133,111,111
162,72,93,119,125,117,93
162,1400,76,98,76,102,102
162,408,131,133,133,131,147
162,333,65,109,109,65,65
162,196,71,79,79,71,71
162,982,121,155,159,129,121
162,433,71,101,99,71,71
162,25,94,120,116,94,94
162,1166,142,142,148,220,220
162,138,92,126,124,92,92
162,508,382,382,382,538,538
162,1230,77,115,111,79,77
162,48,111,111,125,129,129
162,43,171,171,173,263,263
162,75,166,232,220,166,166
162,858,90,110,112,90,96
162,1319,145,145,149,241,159
162,240,100,122,122,100,100
162,282,142,142,148,220,220
162,626,79,87,79,79,87
162,1387,68,108,106,68,82
162,315,142,142,148,220,220
162,639,88,116,114,88,88
162,1426,94,102,100,94,102
162,1283,111,139,133,173,111
162,226,171,171,173,263,263
162,368,138,138,144,144,144
162,460,107,143,145,185,107
162,633,123,123,123,153,153
162,728,81,121,121,81,87
162,455,75,131,131,75,75
162,332,111,119,133,111,111
162,900,319,319,319,475,475
162,1048,255,265,255,283,283
162,1074,135,139,141,135,135
162,436,86,116,118,86,102
162,994,382,382,382,538,538
162,716,472,472,476,516,538
162,806,319,319,319,475,475
162,1499,142,142,148,220,220
162,317,138,138,148,176,176
162,1346,310,342,338,310,310
162,397,595,595,595,751,751
162,192,91,139,139,91,91
162,887,845,945,937,845,845
162,336,190,196,190,208,208
162,971,382,382,382,538,538
162,158,84,118,114,84,84
162,264,595,595,595,751,751
162,27,595,595,595,751,751
162,76,111,125,133,111,111
162,1225,83,133,107,83,85
162,681,244,244,246,268,268
162,576,319,319,319,475,475
162,635,382,382,382,538,538
162,1183,216,286,302,216,216
162,91,99,99,99,101,101
162,1497,74,100,104,74,74
162,916,80,138,128,80,80
162,278,103,127,127,103,103
162,117,75,121,111,75,75
162,793,94,128,128,98,94
162,709,382,382,382,538,538
162,1290,55,55,79,63,63
162,432,74,122,112,74,74
162,111,55,65,55,93,93
162,55,78,114,118,80,78
162,685,568,568,576,570,568
162,21,81,81,87,147,129
162,53,130,160,176,130,130
162,60,121,121,129,145,159
162,340,595,595,595,751,751
162,1258,310,342,338,310,310
162,257,142,142,148,220,220
162,119,151,153,151,265,265
162,693,147,147,165,163,163
162,1281,145,153,145,197,209
162,723,83,91,83,103,103
162,946,841,849,849,841,841
162,469,169,169,175,171,171
162,367,111,119,115,111,111
162,292,171,171,173,263,263
162,753,77,125,111,83,77
162,1061,149,211,209,149,153
162,924,382,382,382,538,538
162,173,178,178,182,198,198
162,613,84,86,84,106,94
162,1427,92,120,128,92,92
162,1464,111,139,133,111,111
162,1340,88,110,104,88,88
162,661,77,117,115,77,93
162,748,95,95,99,129,173
162,198,84,90,92,84,100
162,537,244,244,246,268,268
162,290,95,135,123,95,95
162,69,72,118,114,72,74
162,654,968,1010,968,972,972
162,951,83,123,115,83,83
162,1375,76,140,134,76,82
162,453,93,117,133,93,93
162,610,84,128,124,88,84
162,1080,102,118,116,102,102
162,13,95,117,119,95,95
162,775,319,319,319,475,475
162,26,595,595,595,751,751
162,356,136,192,198,136,142
162,414,65,111,103,65,87
162,330,83,111,101,83,83
162,65,65,97,101,83,65
162,905,518,518,542,518,518
162,241,250,352,322,250,256
162,958,99,125,111,99,99
162,470,660,660,688,812,720
162,1209,266,296,298,268,266
162,592,101,151,151,101,101
162,68,150,172,150,154,154
162,1472,79,117,103,89,79
162,886,95,125,117,95,95
162,239,180,184,182,180,180
162,1358,142,142,148,220,220
162,1096,99,129,125,99,99
162,1383,142,142,148,220,220
162,527,382,382,382,538,538
162,94,595,595,595,751,751
162,271,95,101,95,109,117
162,493,84,124,116,84,84
162,268,202,214,238,202,202
162,186,81,105,115,95,81
162,735,841,857,841,841,841
162,341,142,142,148,220,220
162,442,646,646,652,792,722
162,36,83,83,85,101,101
162,1037,314,338,378,314,314
162,743,319,319,319,475,475
162,1022,187,187,197,287,237
162,232,106,118,106,116,112
162,664,54,74,64,54,54
162,342,142,142,148,220,220
162,1372,310,338,342,310,310
162,509,382,382,382,538,538
162,274,76,118,114,82,76
162,468,120,120,120,124,124
162,671,83,119,121,83,83
162,1224,687,811,815,687,687
162,1038,509,573,571,539,509
162,577,382,382,382,538,538
162,599,328,328,328,450,450
162,84,71,101,99,71,71
162,9,87,111,115,87,87
162,269,89,111,111,89,93
162,328,82,124,112,82,82
162,1001,236,252,262,236,236
162,990,88,138,138,88,88
162,679,350,350,350,506,506
162,1456,99,115,99,121,111
162,38,73,95,111,73,73
162,193,83,83,119,189,167
162,199,98,168,158,104,98
162,1246,142,142,148,220,220
920,956,748,842,824,748,750
920,1109,729,839,811,729,729
920,272,757,847,847,761,757
920,1420,678,824,812,678,678
920,1249,642,792,770,642,642
920,162,763,857,841,763,785
920,920,0,0,204,0,0
920,991,364,364,364,444,444
920,1492,791,867,855,791,791
920,1313,606,778,818,606,606
920,717,789,869,861,789,789
920,1066,809,873,873,809,817
920,169,687,839,799,687,687
920,1178,669,847,803,669,669
920,666,687,1335,1313,687,687
920,1131,729,839,811,729,729
920,243,812,864,868,812,812
920,1227,714,788,798,714,714
920,630,830,882,878,830,832
920,742,783,817,827,783,783
920,1321,788,854,842,796,788
920,378,655,767,771,655,655
920,298,683,775,787,683,683
920,1148,788,852,862,788,788
920,170,701,769,783,701,703
920,137,809,863,855,817,809
920,827,0,0,204,0,0
920,1439,665,773,781,675,665
920,1270,703,789,771,703,703
920,1149,779,869,853,779,779
920,1002,820,876,874,820,820
920,941,525,703,703,525,525
920,1039,803,867,867,803,803
920,415,784,810,820,786,784
920,1269,484,586,674,490,484
920,497,770,858,850,770,770
920,1017,729,839,811,729,729
920,189,688,816,800,688,688
920,609,832,846,850,832,832
920,159,708,836,800,708,708
920,603,455,527,485,455,455
920,281,729,839,811,729,729
920,862,821,865,871,827,821
920,893,832,878,860,832,836
920,1161,729,839,811,729,729
920,112,784,830,830,784,784
920,874,240,352,352,358,240
920,256,760,860,856,760,760
920,72,788,870,848,788,788
920,1400,775,847,853,775,775
920,408,708,836,800,708,708
920,333,814,850,872,814,814
920,196,826,866,858,826,826
920,982,710,778,802,710,710
920,433,780,848,844,780,780
920,25,837,873,877,837,837
920,1166,729,839,811,729,729
920,138,827,863,875,831,827
920,508,423,457,489,423,423
920,1230,760,860,858,760,760
920,48,762,834,854,762,762
920,43,688,816,800,688,688
920,75,667,749,783,667,667
920,858,799,865,855,799,803
920,1319,702,826,816,702,704
920,240,781,853,839,781,781
920,282,729,839,811,729,729
920,626,814,848,868,814,814
920,1387,779,869,853,779,779
920,315,729,839,811,729,729
920,639,811,855,853,817,811
920,1426,767,845,861,767,767
920,1283,760,852,856,760,760
920,226,688,816,800,688,688
920,368,717,847,823,717,717
920,460,728,850,824,740,728
920,633,750,834,828,750,750
920,728,822,874,848,822,822
920,455,830,868,862,830,834
920,332,782,810,822,784,782
920,900,486,774,730,486,486
920,1048,634,758,766,634,634
920,1074,752,846,832,752,752
920,436,825,863,867,825,833
920,994,423,457,489,423,423
920,716,353,429,425,353,353
920,806,486,774,730,486,486
920,1499,729,839,811,729,729
920,317,729,821,823,729,729
920,1346,579,579,679,581,581
920,397,456,456,456,636,636
920,192,768,806,818,768,768
920,887,196,196,196,460,460
920,336,645,813,815,645,645
920,971,423,457,489,423,423
920,158,815,871,865,815,815
920,264,456,456,456,636,636
920,27,456,456,456,636,636
920,76,760,868,856,760,760
920,1225,840,864,872,840,840
920,681,575,739,741,575,575
920,576,486,774,730,486,486
920,635,423,457,489,423,423
920,1183,603,733,749,603,603
920,91,782,864,866,782,782
920,1497,823,877,861,823,829
920,916,785,831,845,785,785
920,278,736,774,814,740,736
920,117,814,868,864,814,814
920,793,841,881,875,841,841
920,709,423,457,489,423,423
920,1290,744,842,850,744,744
920,432,839,855,869,839,839
920,111,780,856,862,780,780
920,55,795,865,857,795,795
920,685,273,383,389,273,273
920,21,776,854,862,788,776
920,53,715,803,799,715,715
920,60,706,794,796,706,706
920,340,456,456,456,636,636
920,1258,579,579,679,581,581
920,257,729,839,811,729,729
920,119,672,790,802,672,672
920,693,746,826,806,746,746
920,1281,792,822,808,792,792
920,723,814,860,870,818,814
920,946,0,204,144,0,0
920,469,700,830,830,700,700
920,367,830,868,872,830,830
920,292,688,816,800,688,688
920,753,822,860,856,822,822
920,1061,660,776,792,660,668
920,924,423,457,489,423,423
920,173,655,807,807,655,655
920,613,801,841,863,803,801
920,1427,781,863,851,789,781
920,1464,760,848,856,760,760
920,1340,817,869,857,817,817
920,661,816,872,874,816,816
920,748,734,868,822,734,734
920,198,819,877,857,819,819
920,537,575,739,741,575,575
920,290,838,882,874,838,838
920,69,793,843,867,793,793
920,654,371,831,809,371,371
920,951,824,872,868,828,824
920,1375,731,775,813,731,735
920,453,752,850,852,752,752
920,610,835,875,863,835,835
920,1080,787,855,861,787,793
920,13,846,870,876,846,846
920,775,486,774,730,486,486
920,26,456,456,456,636,636
920,356,699,783,795,705,699
920,414,812,856,874,812,812
920,330,762,844,840,776,762
920,65,790,858,858,790,790
920,905,327,617,703,327,327
920,241,573,747,733,573,589
920,958,830,858,872,830,830
920,470,421,421,421,685,623
920,1209,553,751,733,553,553
920,592,760,812,818,760,760
920,68,699,847,809,699,699
920,1472,754,818,830,754,754
920,886,836,876,862,836,836
920,239,679,805,801,681,679
920,1358,729,839,811,729,729
920,1096,814,864,862,814,814
920,1383,729,839,811,729,729
920,527,423,457,489,423,423
920,94,456,456,456,636,636
920,271,768,842,830,768,768
920,493,817,871,863,817,817
920,268,645,761,783,645,645
920,186,784,856,836,784,784
920,735,0,0,204,0,0
920,341,729,839,811,729,729
920,442,435,435,435,677,637
920,36,816,856,870,822,816
920,1037,523,723,747,523,523
920,743,486,774,730,486,486
920,1022,746,838,790,764,746
920,232,767,853,823,769,767
920,664,793,859,863,793,797
920,342,729,839,811,729,729
920,1372,581,641,681,581,581
920,509,423,457,489,423,423
920,274,817,873,875,817,817
920,468,779,857,849,779,779
920,671,834,878,880,838,834
920,1224,540,802,782,540,540
920,1038,384,660,684,412,384
920,577,423,457,489,423,423
920,599,475,747,719,475,475
920,84,780,848,844,780,780
920,9,828,872,878,832,828
920,269,810,864,860,810,810
920,328,827,869,873,827,827
920,1001,643,715,737,643,643
920,990,767,827,829,767,767
920,679,455,527,485,455,455
920,1456,784,834,858,784,784
920,38,774,820,824,774,774
920,193,764,814,830,764,764
920,199,733,797,803,733,739
920,1246,729,839,811,729,729
991,956,522,648,668,522,522
991,1109,523,587,523,569,569
991,272,611,671,653,623,611
991,1420,558,580,578,558,558
991,1249,432,440,432,670,670
991,162,613,663,673,613,613
991,920,314,364,364,314,314
991,991,0,0,0,0,0
991,1492,625,675,677,649,625
991,1313,432,586,572,432,432
991,717,615,677,679,619,615
991,1066,631,673,683,631,631
991,169,551,669,671,551,551
991,1178,553,581,575,553,553
991,666,871,1393,1403,871,871
991,1131,523,587,523,569,569
991,243,632,682,684,632,632
991,1227,576,612,616,576,586
991,630,652,688,684,652,652
991,742,601,647,647,601,605
991,1321,628,652,684,628,628
991,378,515,611,595,515,515
991,298,581,665,647,581,581
991,1148,606,660,680,606,606
991,170,583,595,613,587,583
991,137,629,685,681,629,641
991,827,314,364,364,314,314
991,1439,577,655,625,621,577
991,1270,559,635,627,559,559
991,1149,617,687,677,617,617
991,1002,644,678,686,644,644
991,941,545,587,589,545,545
991,1039,615,659,679,615,615
991,415,610,654,674,616,610
991,1269,502,540,520,502,502
991,497,592,652,682,592,592
991,1017,523,587,523,569,569
991,189,448,448,448,612,612
991,609,644,690,672,644,644
991,159,614,674,660,614,614
991,603,205,205,205,855,855
991,281,523,587,523,569,569
991,862,623,675,683,635,623
991,893,650,694,690,650,656
991,1161,523,587,523,569,569
991,112,602,678,670,602,602
991,874,64,64,64,170,170
991,256,582,672,676,582,582
991,72,614,678,680,614,616
991,1400,611,675,673,621,611
991,408,614,674,660,614,614
991,333,632,668,678,632,632
991,196,638,684,664,638,638
991,982,550,630,646,550,550
991,433,616,666,670,628,616
991,25,659,675,685,661,659
991,1166,523,587,523,569,569
991,138,643,679,687,643,643
991,508,229,229,229,887,887
991,1230,596,644,682,596,596
991,48,604,680,674,610,604
991,43,448,448,448,612,612
991,75,513,607,627,513,513
991,858,625,687,677,625,629
991,1319,508,628,666,508,508
991,240,615,679,671,659,615
991,282,523,587,523,569,569
991,626,642,670,684,642,642
991,1387,617,687,677,617,617
991,315,523,587,523,569,569
991,639,633,679,687,633,633
991,1426,601,669,671,617,601
991,1283,582,660,676,582,582
991,226,448,448,448,612,612
991,368,589,663,659,597,589
991,460,570,656,668,570,570
991,633,522,648,668,522,522
991,728,646,664,684,646,646
991,455,656,684,672,656,656
991,332,620,638,630,626,620
991,900,236,236,236,824,824
991,1048,544,548,568,544,544
991,1074,588,670,670,588,588
991,436,637,687,681,637,637
991,994,229,229,229,887,887
991,716,165,173,165,795,795
991,806,236,236,236,824,824
991,1499,523,587,523,569,569
991,317,563,667,669,581,563
991,1346,461,461,471,625,583
991,397,364,364,364,1100,1100
991,192,604,656,644,604,604
991,887,340,340,368,550,550
991,336,515,515,515,531,531
991,971,229,229,229,887,887
991,158,631,685,685,633,631
991,264,364,364,364,1100,1100
991,27,364,364,364,1100,1100
991,76,582,656,676,582,582
991,1225,650,692,668,650,650
991,681,517,643,619,517,517
991,576,236,236,236,824,824
991,635,229,229,229,887,887
991,1183,453,601,583,453,453
991,91,606,672,680,606,606
991,1497,647,687,677,647,647
991,916,607,675,665,607,607
991,278,576,638,642,576,576
991,117,636,672,682,636,636
991,793,655,683,687,655,655
991,709,229,229,229,887,887
991,1290,594,678,656,594,600
991,432,637,673,669,637,641
991,111,600,678,676,600,600
991,55,625,677,687,625,625
